epoch,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
1.9069767441860463,2.150765895843506,0.0001676,1.8235,82,,,,,
1.9302325581395348,1.4643491506576538,0.0001672,1.3228,83,,,,,
1.9534883720930232,1.872614860534668,0.0001668,1.415,84,,,,,
1.9767441860465116,2.7801589965820312,0.0001664,1.7122,85,,,,,
2.0,2.595853090286255,0.000166,1.9022,86,,,,,
2.0232558139534884,1.800205945968628,0.0001656,1.0767,87,,,,,
2.046511627906977,2.004074811935425,0.0001652,1.7397,88,,,,,
2.0697674418604652,1.7435414791107178,0.0001648,1.3663,89,,,,,
2.0930232558139537,2.0463035106658936,0.0001644,0.7828,90,,,,,
2.116279069767442,1.656059741973877,0.000164,1.4666,91,,,,,
2.13953488372093,2.078737258911133,0.0001636,1.0767,92,,,,,
2.1627906976744184,1.883163571357727,0.0001632,0.8005,93,,,,,
2.186046511627907,1.6766853332519531,0.0001628,0.9826,94,,,,,
2.2093023255813953,2.352677822113037,0.00016240000000000002,1.3035,95,,,,,
2.2325581395348837,2.058154344558716,0.000162,1.1311,96,,,,,
2.255813953488372,2.2809152603149414,0.00016160000000000002,1.9172,97,,,,,
2.2790697674418605,2.091909408569336,0.00016120000000000002,1.2827,98,,,,,
2.302325581395349,1.7285199165344238,0.0001608,1.2765,99,,,,,
2.3255813953488373,2.158425807952881,0.00016040000000000002,0.786,100,,,,,
2.3488372093023258,2.0818216800689697,0.00016,0.9893,101,,,,,
2.3720930232558137,1.617276906967163,0.0001596,1.2835,102,,,,,
2.395348837209302,2.1208605766296387,0.00015920000000000002,1.3497,103,,,,,
2.4186046511627906,2.117676258087158,0.0001588,1.2143,104,,,,,
2.441860465116279,1.6564987897872925,0.00015840000000000003,1.0234,105,,,,,
2.4651162790697674,2.2030646800994873,0.00015800000000000002,0.9425,106,,,,,
2.488372093023256,1.8326131105422974,0.0001576,1.117,107,,,,,
2.511627906976744,1.8843051195144653,0.00015720000000000003,1.2925,108,,,,,
2.5348837209302326,1.9090005159378052,0.00015680000000000002,1.0775,109,,,,,
2.558139534883721,2.621201515197754,0.0001564,0.6668,110,,,,,
2.5813953488372094,2.9729127883911133,0.00015600000000000002,0.9881,111,,,,,
2.604651162790698,2.2578649520874023,0.00015560000000000001,1.3715,112,,,,,
2.6279069767441863,2.4693191051483154,0.0001552,1.868,113,,,,,
2.6511627906976747,2.4870712757110596,0.00015480000000000002,1.2725,114,,,,,
2.6744186046511627,1.8553732633590698,0.0001544,1.0816,115,,,,,
2.697674418604651,2.2772223949432373,0.000154,1.1837,116,,,,,
2.7209302325581395,2.504727602005005,0.00015360000000000002,1.5312,117,,,,,
2.744186046511628,2.2352304458618164,0.0001532,2.1513,118,,,,,
2.7674418604651163,1.763676643371582,0.0001528,1.1162,119,,,,,
2.7906976744186047,1.7930372953414917,0.00015240000000000002,0.903,120,,,,,
2.813953488372093,2.330535888671875,0.000152,1.7608,121,,,,,
2.8372093023255816,2.305891513824463,0.0001516,1.6962,122,,,,,
2.8604651162790695,2.6247472763061523,0.00015120000000000002,0.5643,123,,,,,
2.883720930232558,1.877280592918396,0.0001508,2.3241,124,,,,,
2.9069767441860463,1.7525626420974731,0.0001504,1.4305,125,,,,,
2.9302325581395348,2.321730852127075,0.00015000000000000001,1.07,126,,,,,
2.953488372093023,2.321535110473633,0.0001496,1.4961,127,,,,,
2.9767441860465116,1.8913134336471558,0.0001492,1.2002,128,,,,,
3.0,2.4167215824127197,0.0001488,1.8267,129,,,,,
3.0232558139534884,1.7995433807373047,0.0001484,2.2618,130,,,,,
3.046511627906977,2.1837971210479736,0.000148,0.6988,131,,,,,
3.0697674418604652,1.9592924118041992,0.0001476,0.9962,132,,,,,
3.0930232558139537,2.086085081100464,0.0001472,0.8603,133,,,,,
3.116279069767442,1.9719208478927612,0.00014680000000000002,1.5568,134,,,,,
3.13953488372093,1.63238525390625,0.0001464,0.8672,135,,,,,
3.1627906976744184,2.1560251712799072,0.000146,0.6008,136,,,,,
3.186046511627907,1.9665355682373047,0.00014560000000000002,1.221,137,,,,,
3.2093023255813953,1.7852457761764526,0.0001452,1.0018,138,,,,,
3.2325581395348837,1.7880736589431763,0.0001448,0.8368,139,,,,,
3.255813953488372,1.960876226425171,0.0001444,1.2592,140,,,,,
3.2790697674418605,2.1110150814056396,0.000144,1.1067,141,,,,,
3.302325581395349,1.6944501399993896,0.0001436,1.1273,142,,,,,
3.3255813953488373,2.229013204574585,0.0001432,0.9904,143,,,,,
3.3488372093023258,2.8680191040039062,0.0001428,1.1361,144,,,,,
3.3720930232558137,2.586595058441162,0.0001424,0.4688,145,,,,,
3.395348837209302,2.162385940551758,0.000142,1.9927,146,,,,,
3.4186046511627906,1.914803385734558,0.0001416,1.129,147,,,,,
3.441860465116279,1.8528218269348145,0.0001412,0.7805,148,,,,,
3.4651162790697674,2.065732479095459,0.0001408,1.2284,149,,,,,
3.488372093023256,1.8562042713165283,0.0001404,1.0805,150,,,,,
3.511627906976744,2.2226648330688477,0.00014,1.0475,151,,,,,
3.5348837209302326,2.377990245819092,0.0001396,1.1464,152,,,,,
3.558139534883721,2.3995258808135986,0.0001392,1.301,153,,,,,
3.5813953488372094,2.523426055908203,0.00013879999999999999,0.8696,154,,,,,
3.604651162790698,2.6117355823516846,0.0001384,0.6176,155,,,,,
3.6279069767441863,2.134138822555542,0.000138,1.6484,156,,,,,
3.6511627906976747,2.047083616256714,0.00013759999999999998,1.5905,157,,,,,
3.6744186046511627,2.234675884246826,0.00013720000000000003,0.8568,158,,,,,
3.697674418604651,2.3762876987457275,0.00013680000000000002,0.9864,159,,,,,
3.7209302325581395,2.79713773727417,0.0001364,1.5293,160,,,,,
3.744186046511628,2.254016637802124,0.00013600000000000003,1.5375,161,,,,,
3.7674418604651163,2.290573835372925,0.00013560000000000002,0.9098,162,,,,,
3.7906976744186047,2.0184950828552246,0.0001352,1.0577,163,,,,,
3.813953488372093,2.5614190101623535,0.00013480000000000002,0.8573,164,,,,,
3.8372093023255816,2.3524608612060547,0.00013440000000000001,0.9015,165,,,,,
3.8604651162790695,2.3505239486694336,0.000134,0.6418,166,,,,,
3.883720930232558,1.9927444458007812,0.00013360000000000002,1.3099,167,,,,,
3.9069767441860463,2.3577163219451904,0.0001332,0.6887,168,,,,,
3.9302325581395348,2.683077812194824,0.0001328,1.7138,169,,,,,
3.953488372093023,2.8043899536132812,0.00013240000000000002,1.3596,170,,,,,
3.9767441860465116,2.3766672611236572,0.000132,1.0985,171,,,,,
4.0,1.8190103769302368,0.0001316,0.9577,172,,,,,
4.023255813953488,2.297166585922241,0.00013120000000000002,0.7641,173,,,,,
4.046511627906977,2.1921658515930176,0.0001308,1.1124,174,,,,,
4.069767441860465,2.2984628677368164,0.0001304,0.7964,175,,,,,
4.093023255813954,1.788499116897583,0.00013000000000000002,1.2476,176,,,,,
4.116279069767442,2.2520546913146973,0.0001296,1.445,177,,,,,
4.1395348837209305,2.016923427581787,0.00012920000000000002,0.7352,178,,,,,
4.162790697674419,2.0855135917663574,0.00012880000000000001,0.6968,179,,,,,
4.186046511627907,2.1946330070495605,0.0001284,1.0164,180,,,,,
4.209302325581396,2.306753396987915,0.00012800000000000002,0.8932,181,,,,,
4.232558139534884,1.8898541927337646,0.0001276,0.9043,182,,,,,
4.2558139534883725,2.2261862754821777,0.0001272,1.466,183,,,,,
4.27906976744186,2.5693788528442383,0.00012680000000000002,0.5936,184,,,,,
4.3023255813953485,2.5658349990844727,0.0001264,2.1517,185,,,,,
4.325581395348837,2.237541675567627,0.000126,0.865,186,,,,,
4.348837209302325,2.5095086097717285,0.00012560000000000002,0.9691,187,,,,,
4.372093023255814,2.547393560409546,0.0001252,0.8547,188,,,,,
4.395348837209302,2.1888413429260254,0.0001248,0.8295,189,,,,,
4.4186046511627906,2.741656541824341,0.00012440000000000002,0.5394,190,,,,,
4.441860465116279,2.8853261470794678,0.000124,1.2746,191,,,,,
4.465116279069767,2.245762825012207,0.0001236,1.8601,192,,,,,
4.488372093023256,2.470961809158325,0.0001232,1.6215,193,,,,,
4.511627906976744,2.4521822929382324,0.0001228,0.7749,194,,,,,
4.534883720930233,2.049036741256714,0.0001224,1.5293,195,,,,,
4.558139534883721,2.5214452743530273,0.000122,0.8646,196,,,,,
4.5813953488372094,2.438249349594116,0.0001216,0.782,197,,,,,
4.604651162790698,3.0617220401763916,0.0001212,0.4193,198,,,,,
4.627906976744186,2.2440972328186035,0.0001208,0.9959,199,,,,,
4.651162790697675,2.2307193279266357,0.0001204,0.9735,200,,,,,
4.674418604651163,1.9552043676376343,0.00012,0.6773,201,,,,,
4.6976744186046515,2.4807515144348145,0.00011960000000000001,0.5685,202,,,,,
4.720930232558139,3.276157855987549,0.0001192,1.392,203,,,,,
4.7441860465116275,3.0920660495758057,0.0001188,0.736,204,,,,,
4.767441860465116,3.1582329273223877,0.0001184,0.7941,205,,,,,
4.790697674418604,3.038029670715332,0.000118,1.1511,206,,,,,
4.813953488372093,3.037112236022949,0.0001176,1.052,207,,,,,
4.837209302325581,2.0354766845703125,0.0001172,0.9394,208,,,,,
4.8604651162790695,2.616774082183838,0.00011679999999999999,0.5225,209,,,,,
4.883720930232558,2.0311636924743652,0.0001164,0.9758,210,,,,,
4.906976744186046,2.425039529800415,0.000116,1.0965,211,,,,,
4.930232558139535,2.852510452270508,0.00011559999999999999,0.9721,212,,,,,
4.953488372093023,2.5004613399505615,0.0001152,1.3497,213,,,,,
4.976744186046512,2.2023518085479736,0.0001148,0.5607,214,,,,,
5.0,2.0950543880462646,0.0001144,1.0496,215,,,,,
5.023255813953488,2.2701668739318848,0.00011399999999999999,0.7696,216,,,,,
5.046511627906977,2.4546093940734863,0.0001136,0.9178,217,,,,,
5.069767441860465,2.172600269317627,0.0001132,0.6449,218,,,,,
5.093023255813954,1.8062617778778076,0.00011279999999999999,0.7997,219,,,,,
5.116279069767442,2.2200043201446533,0.00011240000000000002,1.7236,220,,,,,
5.1395348837209305,1.9059128761291504,0.00011200000000000001,0.9994,221,,,,,
5.162790697674419,2.845918893814087,0.00011160000000000002,0.9096,222,,,,,
5.186046511627907,3.017354726791382,0.00011120000000000002,0.7405,223,,,,,
5.209302325581396,2.709080457687378,0.00011080000000000001,2.0594,224,,,,,
5.232558139534884,2.703212022781372,0.00011040000000000001,0.9641,225,,,,,
5.2558139534883725,1.9941930770874023,0.00011000000000000002,0.8495,226,,,,,
5.27906976744186,2.4553751945495605,0.00010960000000000001,0.5055,227,,,,,
5.3023255813953485,2.6658196449279785,0.00010920000000000001,1.3149,228,,,,,
5.325581395348837,2.9081223011016846,0.00010880000000000002,0.6668,229,,,,,
5.348837209302325,2.6123499870300293,0.00010840000000000002,0.78,230,,,,,
5.372093023255814,2.4681403636932373,0.00010800000000000001,1.2536,231,,,,,
5.395348837209302,2.761715888977051,0.00010760000000000001,0.7147,232,,,,,
5.4186046511627906,2.18525767326355,0.00010720000000000002,1.1588,233,,,,,
5.441860465116279,2.6719908714294434,0.00010680000000000001,0.6959,234,,,,,
5.465116279069767,2.206926107406616,0.00010640000000000001,0.888,235,,,,,
5.488372093023256,2.709488868713379,0.00010600000000000002,0.7872,236,,,,,
5.511627906976744,2.613065242767334,0.0001056,0.7659,237,,,,,
5.534883720930233,3.31746768951416,0.00010520000000000001,1.1993,238,,,,,
5.558139534883721,3.1374318599700928,0.00010480000000000001,0.8717,239,,,,,
5.5813953488372094,3.225933790206909,0.0001044,0.3692,240,,,,,
5.604651162790698,2.654698371887207,0.00010400000000000001,0.7977,241,,,,,
5.627906976744186,2.701714038848877,0.00010360000000000001,0.5327,242,,,,,
5.651162790697675,2.234394073486328,0.0001032,0.8452,243,,,,,
5.674418604651163,2.610614538192749,0.0001028,0.9905,244,,,,,
5.6976744186046515,2.323469877243042,0.00010240000000000001,0.65,245,,,,,
5.720930232558139,2.2233877182006836,0.00010200000000000001,0.8261,246,,,,,
5.7441860465116275,2.5193521976470947,0.0001016,0.7234,247,,,,,
5.767441860465116,2.400200366973877,0.00010120000000000001,0.9448,248,,,,,
5.790697674418604,2.6558620929718018,0.00010080000000000001,0.4861,249,,,,,
5.813953488372093,2.3557755947113037,0.0001004,1.3794,250,,,,,
5.837209302325581,2.6355977058410645,0.0001,1.0707,251,,,,,
5.8604651162790695,3.839285373687744,9.960000000000001e-05,1.3396,252,,,,,
5.883720930232558,3.2831664085388184,9.92e-05,1.5606,253,,,,,
5.906976744186046,3.628140926361084,9.88e-05,0.5957,254,,,,,
5.930232558139535,2.5821268558502197,9.84e-05,0.4602,255,,,,,
5.953488372093023,2.9184341430664062,9.8e-05,0.4667,256,,,,,
5.976744186046512,2.195330858230591,9.76e-05,0.6516,257,,,,,
6.0,2.302324056625366,9.72e-05,1.2997,258,,,,,
6.023255813953488,2.265040636062622,9.680000000000001e-05,0.5916,259,,,,,
6.046511627906977,2.7480499744415283,9.64e-05,1.1189,260,,,,,
6.069767441860465,2.56278657913208,9.6e-05,0.6681,261,,,,,
6.093023255813954,2.867485284805298,9.56e-05,0.8223,262,,,,,
6.116279069767442,2.684053897857666,9.52e-05,0.6399,263,,,,,
6.1395348837209305,2.392106294631958,9.48e-05,0.6924,264,,,,,
6.162790697674419,2.27588152885437,9.44e-05,0.6579,265,,,,,
6.186046511627907,2.5705885887145996,9.4e-05,1.2306,266,,,,,
6.209302325581396,2.6473987102508545,9.360000000000001e-05,0.7828,267,,,,,
6.232558139534884,2.3979814052581787,9.320000000000002e-05,0.7318,268,,,,,
6.2558139534883725,2.7286407947540283,9.28e-05,1.9921,269,,,,,
6.27906976744186,2.733790397644043,9.240000000000001e-05,0.7379,270,,,,,
6.3023255813953485,3.196603536605835,9.200000000000001e-05,0.5901,271,,,,,
6.325581395348837,2.214595317840576,9.16e-05,0.5979,272,,,,,
6.348837209302325,2.898650646209717,9.120000000000001e-05,0.4535,273,,,,,
6.372093023255814,3.0062718391418457,9.080000000000001e-05,0.9163,274,,,,,
6.395348837209302,2.3166391849517822,9.04e-05,1.2457,275,,,,,
6.4186046511627906,2.9372315406799316,9e-05,0.4349,276,,,,,
6.441860465116279,2.844345808029175,8.960000000000001e-05,0.6992,277,,,,,
6.465116279069767,2.8962342739105225,8.92e-05,1.479,278,,,,,
6.488372093023256,2.538954973220825,8.88e-05,0.8929,279,,,,,
6.511627906976744,2.4057352542877197,8.840000000000001e-05,0.7939,280,,,,,
6.534883720930233,2.3847403526306152,8.800000000000001e-05,0.6822,281,,,,,
6.558139534883721,3.0555825233459473,8.76e-05,0.56,282,,,,,
6.5813953488372094,2.8002734184265137,8.72e-05,0.4405,283,,,,,
6.604651162790698,2.377748966217041,8.680000000000001e-05,1.6252,284,,,,,
6.627906976744186,3.8296263217926025,8.64e-05,0.3164,285,,,,,
6.651162790697675,2.7898693084716797,8.6e-05,0.7991,286,,,,,
6.674418604651163,2.449552059173584,8.560000000000001e-05,0.6749,287,,,,,
6.6976744186046515,2.5800933837890625,8.52e-05,0.4691,288,,,,,
6.720930232558139,2.562331199645996,8.48e-05,0.8761,289,,,,,
6.7441860465116275,2.7524452209472656,8.44e-05,1.0114,290,,,,,
6.767441860465116,2.339390516281128,8.4e-05,0.909,291,,,,,
6.790697674418604,2.489143133163452,8.36e-05,0.4068,292,,,,,
6.813953488372093,2.323218584060669,8.32e-05,0.7599,293,,,,,
6.837209302325581,2.406130313873291,8.28e-05,1.0735,294,,,,,
6.8604651162790695,2.7837445735931396,8.24e-05,1.1572,295,,,,,
6.883720930232558,2.615816354751587,8.2e-05,0.5425,296,,,,,
6.906976744186046,2.319826126098633,8.16e-05,0.8332,297,,,,,
6.930232558139535,3.220702648162842,8.120000000000001e-05,0.6515,298,,,,,
6.953488372093023,2.3862085342407227,8.080000000000001e-05,0.7687,299,,,,,
6.976744186046512,2.377948045730591,8.04e-05,1.2843,300,,,,,
7.0,3.5915367603302,8e-05,1.2664,301,,,,,
7.023255813953488,2.298691749572754,7.960000000000001e-05,1.2708,302,,,,,
7.046511627906977,2.267961025238037,7.920000000000001e-05,1.17,303,,,,,
7.069767441860465,3.1160380840301514,7.88e-05,0.7624,304,,,,,
7.093023255813954,2.7140262126922607,7.840000000000001e-05,0.5989,305,,,,,
7.116279069767442,2.3506014347076416,7.800000000000001e-05,0.7323,306,,,,,
7.1395348837209305,2.2472288608551025,7.76e-05,1.0382,307,,,,,
7.162790697674419,3.2232534885406494,7.72e-05,1.0741,308,,,,,
7.186046511627907,2.393441677093506,7.680000000000001e-05,0.5468,309,,,,,
7.209302325581396,2.7082056999206543,7.64e-05,0.8486,310,,,,,
7.232558139534884,2.3793938159942627,7.6e-05,0.6196,311,,,,,
7.2558139534883725,2.8667681217193604,7.560000000000001e-05,0.6241,312,,,,,
7.27906976744186,2.55810546875,7.52e-05,0.6211,313,,,,,
7.3023255813953485,2.3446826934814453,7.48e-05,0.6927,314,,,,,
7.325581395348837,2.76789927482605,7.44e-05,0.8059,315,,,,,
7.348837209302325,3.510118007659912,7.4e-05,0.6252,316,,,,,
7.372093023255814,3.2736940383911133,7.36e-05,0.7397,317,,,,,
7.395348837209302,3.4217796325683594,7.32e-05,0.3973,318,,,,,
7.4186046511627906,3.08406400680542,7.280000000000001e-05,1.0979,319,,,,,
7.441860465116279,2.893402338027954,7.24e-05,0.4275,320,,,,,
7.465116279069767,2.4520082473754883,7.2e-05,1.514,321,,,,,
7.488372093023256,3.3660833835601807,7.16e-05,0.2805,322,,,,,
7.511627906976744,2.979787826538086,7.12e-05,0.8402,323,,,,,
7.534883720930233,2.6876423358917236,7.08e-05,0.546,324,,,,,
7.558139534883721,2.6196484565734863,7.04e-05,0.509,325,,,,,
7.5813953488372094,2.968291997909546,7e-05,0.6295,326,,,,,
7.604651162790698,3.2126705646514893,6.96e-05,1.4365,327,,,,,
7.627906976744186,2.4136669635772705,6.92e-05,0.7999,328,,,,,
7.651162790697675,3.2813796997070312,6.879999999999999e-05,1.1985,329,,,,,
7.674418604651163,3.357548952102661,6.840000000000001e-05,0.5956,330,,,,,
7.6976744186046515,2.234635591506958,6.800000000000001e-05,0.673,331,,,,,
7.720930232558139,3.029069662094116,6.76e-05,1.1507,332,,,,,
7.7441860465116275,2.999243974685669,6.720000000000001e-05,0.7663,333,,,,,
7.767441860465116,2.3462913036346436,6.680000000000001e-05,0.5448,334,,,,,
7.790697674418604,2.964735984802246,6.64e-05,0.4161,335,,,,,
7.813953488372093,3.0294055938720703,6.6e-05,0.6202,336,,,,,
7.837209302325581,2.526111364364624,6.560000000000001e-05,0.6903,337,,,,,
7.8604651162790695,2.9638824462890625,6.52e-05,0.3896,338,,,,,
7.883720930232558,2.5784525871276855,6.48e-05,0.8428,339,,,,,
7.906976744186046,3.070784568786621,6.440000000000001e-05,0.9818,340,,,,,
7.930232558139535,2.664425849914551,6.400000000000001e-05,0.7258,341,,,,,
7.953488372093023,3.2618706226348877,6.36e-05,1.9387,342,,,,,
7.976744186046512,2.4516513347625732,6.32e-05,0.371,343,,,,,
8.0,4.786191940307617,6.280000000000001e-05,0.5123,344,,,,,
8.023255813953488,2.920759677886963,6.24e-05,1.9178,345,,,,,
8.046511627906977,2.4151039123535156,6.2e-05,0.489,346,,,,,
8.069767441860465,2.495891571044922,6.16e-05,0.6553,347,,,,,
8.093023255813954,2.3414816856384277,6.12e-05,1.1194,348,,,,,
8.116279069767442,3.255319833755493,6.08e-05,1.1536,349,,,,,
8.13953488372093,2.688086748123169,6.04e-05,0.5692,350,,,,,
8.162790697674419,2.3461196422576904,6e-05,0.445,351,,,,,
8.186046511627907,3.2174816131591797,5.96e-05,0.818,352,,,,,
8.209302325581396,2.6822893619537354,5.92e-05,0.5666,353,,,,,
8.232558139534884,2.7558414936065674,5.88e-05,0.3578,354,,,,,
8.255813953488373,2.6511635780334473,5.8399999999999997e-05,0.5169,355,,,,,
8.279069767441861,2.3411147594451904,5.8e-05,0.5625,356,,,,,
8.30232558139535,2.835300922393799,5.76e-05,0.4697,357,,,,,
8.325581395348838,2.648113489151001,5.72e-05,1.095,358,,,,,
8.348837209302326,2.498222827911377,5.68e-05,0.3816,359,,,,,
8.372093023255815,4.793405532836914,5.6399999999999995e-05,0.5619,360,,,,,
8.395348837209303,2.6597440242767334,5.6000000000000006e-05,0.6813,361,,,,,
8.418604651162791,2.7533271312713623,5.560000000000001e-05,0.5631,362,,,,,
8.44186046511628,2.3765969276428223,5.520000000000001e-05,0.7886,363,,,,,
8.465116279069768,2.643289566040039,5.4800000000000004e-05,0.3304,364,,,,,
8.488372093023255,2.5314483642578125,5.440000000000001e-05,1.4841,365,,,,,
8.511627906976745,2.3421452045440674,5.4000000000000005e-05,0.6747,366,,,,,
8.534883720930232,2.785933256149292,5.360000000000001e-05,0.9888,367,,,,,
8.55813953488372,2.9896621704101562,5.3200000000000006e-05,1.0536,368,,,,,
8.581395348837209,3.009810209274292,5.28e-05,0.3633,369,,,,,
8.604651162790697,3.8824048042297363,5.2400000000000007e-05,0.7249,370,,,,,
8.627906976744185,2.5969085693359375,5.2000000000000004e-05,0.7609,371,,,,,
8.651162790697674,3.3109676837921143,5.16e-05,1.3988,372,,,,,
8.674418604651162,2.678764581680298,5.1200000000000004e-05,0.3352,373,,,,,
8.69767441860465,3.5612001419067383,5.08e-05,1.031,374,,,,,
8.720930232558139,3.1498305797576904,5.0400000000000005e-05,0.7138,375,,,,,
8.744186046511627,2.808805465698242,5e-05,0.7752,376,,,,,
8.767441860465116,3.0188705921173096,4.96e-05,0.5883,377,,,,,
8.790697674418604,2.665771007537842,4.92e-05,0.5087,378,,,,,
8.813953488372093,3.053828239440918,4.88e-05,0.5619,379,,,,,
8.837209302325581,2.4713070392608643,4.8400000000000004e-05,0.6376,380,,,,,
